CD_PT_SING_INF__CODE;LIAISON_INF__LIAISON;CHAUSSEE_INF__SENS;ABS_DEB;NOM_USAGE;LIBELLE;COMMENTAIRE
PYTDF;A40;2;126600;Maillat;Non renseigné;Non renseigné
PYTDF;A40;2;130950;ceignes;Non renseigné;Non renseigné
PYTDF;A40;2;146300;Druillat;Non renseigné;Non renseigné
PYTDF;A40;2;157772;Montagnat;Non renseigné;Non renseigné
PYTDF;A40;1;167629;Viriat;Non renseigné;Non renseigné
PYTDF;A40;2;176900;Bourg Nord;Non renseigné;Non renseigné
PYTDF;A40;2;188540;St Genis sur Menthon;Non renseigné;Non renseigné
PYTDF;A40;2;197400;Etang Quinard;Non renseigné;Non renseigné
PYTDF;A404;1;10595;Martignat;Non renseigné;Non renseigné
PYTDF;A42;2;21300;Beligneux;Non renseigné;Non renseigné
PYTDF;A42;2;32600;Les Brotteaux;Non renseigné;Non renseigné
PYTDF;A42;1;42500;Ambérieu;Non renseigné;Non renseigné
PYTDF;A42;2;4400;Noeud des Iles;Non renseigné;Non renseigné
PYTDF;A432;2;12320;La Boisse;Non renseigné;Non renseigné
PYTDF;A432;2;26000;Colombier - Saugnieu;Non renseigné;Non renseigné
PYTDF;A432;2;29900;St Laurent de Mure;Non renseigné;Non renseigné
PYTDF;A432;1;23500;Janneyrias;Non renseigné;Non renseigné
PYTDF;A46;1;17100;Mionnay;Non renseigné;Non renseigné
PYTDF;A46;2;9000;Genay;Non renseigné;Non renseigné
PYTDF;A46;1;23400;Rilleux;Non renseigné;Non renseigné
PYTDF;A46;1;24900;Les Brosses;Non renseigné;Non renseigné
PYTDF;A46;1;14100;Montanay;Non renseigné;Non renseigné
PYTDF;A5;2;826;Vert St Denis;Non renseigné;Non renseigné
PYTDF;A5;2;6449;St Germain Laxis;Non renseigné;Non renseigné
PYTDF;A5;2;14200;Chatillon la Borde;Non renseigné;Non renseigné
PYTDF;A5;2;23475;Pamfou;Non renseigné;site TALCO
PYTDF;A5;2;47200;Gravon;Non renseigné;Non renseigné
PYTDF;A5;2;50790;Courlon sur Yonne;Non renseigné;site TALCO
PYTDF;A5;2;60701;Gisy les Nobles;Non renseigné;Non renseigné
PYTDF;A5;2;64320;La Chapelle sur Oreuse;Non renseigné;Non renseigné
PYTDF;A5;2;77431;Les Clerimois;Non renseigné;Non renseigné
PYTDF;A5;1;88176;Bagneaux;Non renseigné;Non renseigné
PYTDF;A5;2;96148;Palis;Non renseigné;Non renseigné
PYTDF;A5;2;124550;La Coloterie;Non renseigné;Non renseigné
PYTDF;A5;2;131200;Verrières;Non renseigné;hors DPAC
PYTDF;A5;1;140250;Fresnoy;Non renseigné;Non renseigné
PYTDF;A5;2;148400;Chauffour;Non renseigné;Non renseigné
PYTDF;A5;2;156762;Magnant;Non renseigné;Non renseigné
PYTDF;A5;1;172385;Champignol;Non renseigné;Non renseigné
PYTDF;A5;1;182279;Ville sous la Ferté;Non renseigné;Non renseigné
PYTDF;A5;2;191700;Pont la Ville;Non renseigné;Non renseigné
PYTDF;A5;2;205413;Chateauvillain;Non renseigné;Non renseigné
PYTDF;A5;2;210493;Richebourg;Non renseigné;Non renseigné
PYTDF;A5;2;219420;Leffonds;Non renseigné;Non renseigné
PYTDF;A5;1;225544;Marac;Non renseigné;Non renseigné
PYTDF;A5;2;27800;Valence en Brie;Non renseigné;Non renseigné
PYTDF;A5;1;67900;Soucy;Non renseigné;Non renseigné
PYTDF;A5;2;208270;Semoutiers;Non renseigné;Non renseigné
PYTDF;A5A;2;8800;St Clément;Non renseigné;Non renseigné
PYTDF;A5A;2;4000;Lieusaint;Non renseigné;Non renseigné
PYTDF;A6;2;50000;Fleury en Bière;Non renseigné;Non renseigné
PYTDF;A6;1;58200;Achères la Forêt;Non renseigné;Non renseigné
PYTDF;A6;1;65460;Villiers sous Gretz;Non renseigné;site Talco
PYTDF;A6;2;80000;Poligny;Non renseigné;Non renseigné
PYTDF;A6;1;90900;Le Liard;Non renseigné;Non renseigné
PYTDF;A6;2;100000;Bazoches sur le Betz;Non renseigné;Non renseigné
PYTDF;A6;2;110400;Savigny sur Claris;Non renseigné;Non renseigné
PYTDF;A6;2;115000;St Loup d''Ordon;Non renseigné;Non renseigné
PYTDF;A6;2;122900;La Couline;Non renseigné;Non renseigné
PYTDF;A6;2;147600;Branches;Non renseigné;Non renseigné
PYTDF;A6;1;158510;Bois Impériaux;Non renseigné;Non renseigné
PYTDF;A6;2;184600;Chevreuil;Non renseigné;Non renseigné
PYTDF;A6;1;189600;Nitry;Non renseigné;Non renseigné
PYTDF;A6;1;209400;Avallon;Non renseigné;Non renseigné
PYTDF;A6;1;222600;Epoisses;Non renseigné;Non renseigné
PYTDF;A6;2;242200;Marcigny;Non renseigné;Non renseigné
PYTDF;A6;2;250700;Thorey sous Charny;Non renseigné;Non renseigné
PYTDF;A6;1;54500;Noisy sur Ecole;Non renseigné;Non renseigné
PYTDF;A6;2;69750;Fontainebleau;Non renseigné;Non renseigné
PYTDF;A6;1;76350;Barbeaux;Non renseigné;Non renseigné
PYTDF;A6;1;133300;La Racheuse;Non renseigné;Non renseigné
PYTDF;A6;2;255450;Les Lochères;Non renseigné;Non renseigné
PYTDF;A6;2;264800;Pouilly en Auxois;Non renseigné;Non renseigné
PYTDF;A6;2;280000;La Petite Chaume;Non renseigné;Non renseigné
Ga;A39;3;122000;n°242;Beaupont;
Ba;A391;3;920;n°239;Bersaillin;
Ga;A40;3;115850;n°147;Sylans;
Ga;A40;3;125420;n°146;St.Martin-du-Fresne;
Ga;A40;3;156560;n°145;Bourg-Sud;
Ga;A40;3;166960;n°144;Viriat;
Ga;A40;3;176990;n°143;Bourg-Nord;
Ga;A40;3;188600;n°149;St.Genis-sur-Menthon;
Ga;A40;3;198630;n°142;Replonges;
Ga;A40;3;201900;n°141;Feillens;
Ga;A40;3;204630;n°140;Mâcon-Centre;
Ga;A404;3;5970;n°154;Croix-Chalon;
Ba;A404;3;12550;n°165;Groissiat;
Ga;A406;3;5681;n°09 443;Crottet - RD933;
Ba;A406;3;8280;n°09 243;Val de Saône;
Ba;A42;3;9720;n°150;Beynost;
Ba;A42;2;13200;n°253;La Cotière Nord;
Ba;A42;1;13200;n°253;La Cotière Sud;
Ga;A42;3;14230;n° ?;Montluel-RED61;
Ga;A42;3;18510;n°151;Balan;
Ga;A42;3;25800;n°152;Pérouges;
Ga;A42;3;42540;n°154;Ambérieu;
Ga;A42;3;49900;n°155;Pont-d''Ain;
Ba;A432;3;12147;n°153;La Boisse;
Ba;A432;1;12147;n°153;La boisse Est;
Ba;A432;2;12147;n°153;La Boisse Ouest;
Ga;A46;3;9900;n°421;Genay;
Ga;A46;3;16400;n°09 422;Mionnay;
Ba;A5;3;1490;n°180;Les Eprunes;
Ga;A5;3;6940;n°179;St.Germain Laxis;
Ga;A5;3;14200;n°178;Châtillon la Borde;
Ga;A5;3;31470;n°177;Forges;
Ga;A5;3;115120;n°174;Torvilliers;
Ga;A5;3;131200;n°173;St.Thibault;
Ga;A5;3;157430;n°172;Magnant;
Ga;A5;3;185100;n°171;Ville-sous-La Ferté;
Ga;A5;3;208270;n°170;Chaumont-Semoutiers;
Ba;A6;3;50250;n°101;Fleury;
Ga;A6;3;60990;n°102;Ury;
Ga;A6;3;69870;n°103;Fontainebleau;
Ga;A6;3;72820;n°104;Nemours;
Ga;A6;3;110870;n°105;Courtenay;
Ga;A6;3;127800;n°106;Joigny;
Ga;A6;3;153600;n°107;Auxerre-Nord;
Ga;A6;3;165300;n°108;Auxerre-Sud;
Ga;A6;3;190100;n°109;Nitry;
Ga;A6;3;209400;n°110;Avallon;
Ga;A6;3;235300;n°111;Bierre-les-Semur;
Ba;A6;3;264400;n°112;n°24 sur A38;
Ga;A6;3;301500;n°129;Beaune-Nord;
Ga;A6;3;306800;n°114;Beaune;
Ga;A6;3;328900;n°115;Chalon-Nord;
Ga;A6;3;335100;n°116;Chalon-Sud;
Ga;A6;3;355400;n°117;Tournus;
Ga;A6;3;380900;n°118;Mâcon-Nord;
Ga;A6;3;391230;n°119;Mâcon-Sud;
Ga;A6;3;412500;n°120;Belleville;
Ga;A6;3;421450;n°221;Villefranche Nord ;
Ga;A6;3;426750;n°121;Villefranche;
Ba;A6;3;427200;n°122;Limas;
Ga;A71;3;251230;n°61;St.Amand-Montrond;
Ga;A71;3;280430;n°62;Forêt de Tronçais;
Ga;A71;3;317960;n°64;Montmarault;
Ga;A71;3;362400;n°76;Combronde;
Ga;A71;3;374880;n°77;Riom;
Ga;A71;3;380700;n°78;Gerzat-est;
Ga;A71;3;380910;n°78;Gerzat-est;
Ga;A71;3;380940;n°78;Gerzat-ouest;
Ba;A714;3;770;n°63;Bizeneuille;
Ba;A719;3;1100;n°65;Gannat;
Ga;A77;3;5660;n°201;Val de Loing-Souppes;
Ba;A77;3;5660;n°202;Val de Loing-Barrière;
Ga;A77;3;6900;n°403;Dordives;
Ga;A77;3;28110;n°404;Le Tourneau;
Ba;A77;3;97410;n°405;Myennes;
Ba;TML;3;2930;n°429;Tunnel Maurice Lemaire;
Ga;A19;3;4770;n°184;St. Denis-les Sens;
Ga;A19;3;17780;n°181;Villeneuve- la-Dondagre;
Ga;A26;3;387140;n°183;Thennelières;
Ga;A31;1;14700;n°124;Nuits-St.Georges;
Ga;A31;3;47360;n°160;Dijon - Arc-sur-Tille;
Ga;A31;3;70200;n°161;Til-Châtel;
Ga;A31;3;100250;n°162;Langres-Sud;
Ga;A31;3;119900;n°163;Langres-Nord;
Ga;A31;3;140000;n°164;Montigny-Le-Roi;
Ga;A31;3;161960;n°265;Robécourt;
Ga;A31;3;175950;n°166;Bulgnéville;
Ga;A31;3;186100;n°167;Chatenois;
Ga;A31;3;214800;n°168;Colombey-Les-Belles;
Ba;A31;3;225500;n°169;Gye;
Ga;A311;3;30520;n° ?;RD108-Dijon-Sud;
Ba;A311;3;30024;n°125;Dijon-Sud;
Ba;A36;3;24300;n°431;Fontaine;
Ba;A36;3;65810;n°132;St.Maurice;
Ga;A36;3;73200;n°128;L''Isle-sur-Le-Doubs;
Ga;A36;3;90500;n°133;Baume-Les-Dames;
Ga;A36;3;109580;n°131;Besançon-Est;
Ga;A36;3;124200;n°134;Besançon-Nord;
Ga;A36;3;133600;n°135;Besançon-Ouest;
Ga;A36;3;149620;n°136;Gendrey;
Ga;A36;3;166200;n°137;Dole;
Ga;A36;3;195900;n°139;Seurre;
Ba;A39;3;5900;n°126;Dijon-Crimolois;
Ga;A39;3;21600;n°130;Soirans;
Ga;A39;3;40410;n°138;Choisey;
Ga;A39;3;78300;n° ?;Arlay;
Ga;A39;3;93700;n°240;Beaurepaire-en-Bresse;
Ga;A39;3;108840;n°241;Le Miroir;
